Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability
Where was Connie Doepke educated?,"Hey, do you know where Connie Doepke went to school?",0.7659834623336792,1.8299999999999998,50.0,112.08500000000001
Where was John Richardson educated?,"Hey, do you know where John Richardson went to school?",0.72840416431427,2.327142857142857,50.0,95.165
Where was Frederick Head educated?,"Hey, so like, where'd Frederick Head go to school?",0.10577084124088287,2.864,61.53846153846153,95.165
Where was Colleen 'Cosmo' Murphy educated?,"Hey, so like, where did Colleen 'Cosmo' Murphy go to school?",0.14428986608982086,1.717142857142857,66.66666666666666,87.99727272727276
Where was Herb Steger educated?,"Hey, where did Herb Steger go to school?",0.8013360500335693,2.765,60.0,103.54
Where was Scooter Molander educated?,"Hey, where did Scooter Molander go to school?",0.8284041285514832,2.83,60.0,82.39000000000001
Where was William Addison educated?,"So, like, where did William Addison go to school?",0.22914589941501617,1.968333333333333,54.166666666666664,84.90000000000003
Where was John F. Follett educated?,"So, where did John F. Follett go to school?",0.4179946482181549,2.184285714285714,54.54545454545455,108.26750000000001
Where was John McNee educated?,"Hey, where did John McNee go to school?",0.763644278049469,2.5833333333333335,60.0,114.11500000000001
Where was Ryan Steed educated?,"Hey, where did Ryan Steed go to school?",0.765620768070221,2.736666666666667,60.0,114.11500000000001
Where was Robert R. McElroy educated?,"So, like, where did Robert R. McElroy go to school?",0.20874665677547455,1.687142857142857,57.69230769230769,100.24000000000002
Where was Lauson Stone educated?,"Hey, so like, where did Lauson Stone go to school, ya know?",0.027170000597834587,2.3025,62.5,103.00500000000001
Where was Michael Bluestein educated?,"Hey, do you know where Michael Bluestein went to school?",0.7807546257972717,1.8299999999999998,50.0,95.165
Where was George Amos Poole educated?,"So, like, where did George Amos Poole go to school?",0.20495909452438354,1.687142857142857,57.69230769230769,103.625
Where was James Pierpont educated?,"Hey, so like, where did James Pierpont go to school?",0.15421172976493835,2.0033333333333334,65.38461538461539,95.165
Where was Arve Solstad educated?,"Hey, so like, where did Arve Solstad go to school?",0.1521083563566208,2.0033333333333334,65.38461538461539,103.625
Where was Edwin Gifford educated?,"Hey, so like, where did that dude Edwin Gifford go to school?",0.09283509105443954,2.2785714285714285,70.0,95.955
Where was Masaharu Ōhashi educated?,"Yo, where did Masaharu Ōhashi go to school at?",0.2389763444662094,1.7316666666666667,63.63636363636364,75.50000000000003
Where was Andrew McCutcheon educated?,"Yo, where did Andrew McCutcheon go to school?",0.26556146144866943,1.7316666666666667,60.0,92.965
Where was Henry Augustus Pearson Torrey educated?,"Yo, where did Henry Augustus Pearson Torrey go to school at?",0.16377349197864532,1.29875,69.23076923076923,72.61545454545457
Where was Keith Dowding educated?,"So, like, where did Keith Dowding go to school?",0.18234141170978546,1.968333333333333,54.166666666666664,103.70000000000002
Where was Peri Sundaram educated?,"Hey, where did Peri Sundaram go to school?",0.755613386631012,2.0033333333333334,60.0,82.39000000000001
Where was David Newman educated?,"So, like, where did David Newman go to school?",0.17197386920452118,1.968333333333333,54.166666666666664,94.30000000000001
Where was Valentine Davies educated?,"Hey, where did Valentine Davies go to school?",0.873096227645874,2.47,50.0,82.39000000000001
Where was Arianna Vanderpool-Wallace educated?,"Hey, where did Arianna Vanderpool-Wallace go to school?",0.7653477787971497,2.0033333333333334,60.0,66.10000000000002
Where was Joseph Dillon Ford educated?,"Hey, where did Joseph Dillon Ford go to school?",0.7920387387275696,2.315714285714286,63.63636363636363,94.30000000000001
Where was Sir Francis Arthur Vick educated?,"Hey, where did that Sir Francis Arthur Vick dude go to school?",0.2562612295150757,2.1166666666666667,71.42857142857143,95.955
Where was Robert Neubauer educated?,"Hey, do you know where Robert Neubauer went to school?",0.7625802159309387,1.8299999999999998,50.0,95.165
Where was Billy Hunter educated?,"Hey, so like, where did Billy Hunter go to school?",0.1358821541070938,2.7383333333333333,65.38461538461539,95.165
Where was Claude Clegg educated?,"So, like, where did Claude Clegg go to school?",0.19095033407211304,1.968333333333333,54.166666666666664,113.10000000000002
Where was John Mills educated?,"Yo, where did John Mills go to school, like, what’s his education story?",0.0806046724319458,2.0100000000000002,52.63157894736842,83.85357142857143
Where was Eric McKitrick educated?,"Hey, where did Eric McKitrick go to school?",0.7840750217437744,2.0033333333333334,60.0,92.965
Where was P. F. Kluge educated?,"Hey, so like, where did P. F. Kluge go to school, ya know?",0.0346125103533268,1.5222222222222221,64.70588235294117,117.83666666666667
Where was Paul Connett educated?,"Hey, so like, where did Paul Connett go to school?",0.14069508016109467,2.0033333333333334,65.38461538461539,103.625
Where was Josef E. Fischer educated?,"Hey, where did Josef E. Fischer go to school?",0.8142640590667725,1.717142857142857,63.63636363636363,98.8675
Where was Chester D. Hubbard educated?,"Hey, so like, where did Chester D. Hubbard go to school?",0.1379234492778778,1.717142857142857,67.85714285714286,101.27068181818181
Where was Beryl D. Roberts educated?,"Hey, so like, where did Beryl D. Roberts go to school?",0.14463365077972412,1.717142857142857,67.85714285714286,101.27068181818181
Where was Michel Boudart educated?,"Hey, so like, where did Michel Boudart go to school?",0.1579838991165161,2.0033333333333334,65.38461538461539,95.165
Where was Robert Buchan educated?,"So, like, where did Robert Buchan go to school?",0.1925361007452011,1.968333333333333,54.166666666666664,94.30000000000001
Where was Michael Farrell educated?,"So, like, where did Michael Farrell go to school?",0.17432484030723572,1.968333333333333,54.166666666666664,94.30000000000001
Where was Charles Monk educated?,"Hey, where did Charles Monk go to school?",0.8284996747970581,2.7283333333333335,60.0,103.54
Where was Dave Robertson educated?,Where did Dave Robertson go to school?,0.9154728651046753,2.0780000000000003,56.25,90.95857142857145
Where was John Vallely educated?,"So, like, where did John Vallely go to school?",0.18570180237293243,2.5483333333333333,54.166666666666664,94.30000000000001
Where was Alexander Gerst educated?,"Hey, so like, where did that dude Alexander Gerst go to school and stuff?",0.09128385037183762,2.385,70.58823529411765,89.89642857142859
Where was Aslan Gahramanly educated?,"Yo, where did Aslan Gahramanly go to school?",0.2699836194515228,1.7316666666666667,60.0,71.81500000000001
Where was Thomas J. Van Alstyne educated?,"Hey, so like, where did Thomas J. Van Alstyne go to school?",0.16299961507320404,2.0925000000000002,68.75,102.045
Where was Jane Nelsen educated?,"So, like, where did Jane Nelsen go to school?",0.18140269815921783,1.968333333333333,54.166666666666664,103.70000000000002
Where was Abdel Moneim El Shahat educated?,"So, like, where did Abdel Moneim El Shahat go to school?",0.21210438013076782,1.687142857142857,60.714285714285715,87.99727272727276
Where was Stanisław Głąbiński educated?,"So, like, where did Stanisław Głąbiński go to school?",0.19978706538677216,1.968333333333333,54.166666666666664,84.90000000000003
Where was John M. Cashin educated?,"Hey, do you know where John M. Cashin went to school?",0.7269858121871948,2.03625,53.84615384615385,108.96159090909092
Where was Spencer Finch educated?,"So, like, where did Spencer Finch go to school or whatever?",0.14503559470176697,2.685,53.57142857142857,87.99727272727276
Where was Sharon J. Merchant educated?,"Hey, where did Sharon J. Merchant go to school?",0.8363724946975708,2.332857142857143,62.5,98.8675
Where was Myron Gordon educated?,"Yo, where did Myron Gordon go to school?",0.3462664783000946,1.7316666666666667,60.0,92.965
Where was Ouyang Tzu educated?,"Hey, where did Ouyang Tzu go to school?",0.812415361404419,2.0033333333333334,60.0,114.11500000000001
Where was Richard Minshull educated?,"Hey, so like, where did Richard Minshull go to school, ya know?",0.031171509996056557,1.7125,62.5,95.955
Where was Michael O'Regan educated?,"Hey, so where did Michael O'Regan go to school, like, what’s his education story?",0.15237940847873688,1.7881818181818183,50.0,74.27000000000001
Where was William Emery educated?,"Hey, so like, where did William Emery go to school?",0.16523858904838562,2.0033333333333334,65.38461538461539,86.70500000000001
Where was Paul Herget educated?,"Yo, where did Paul Herget go to school?",0.293954461812973,1.7316666666666667,60.0,103.54
Where was Juan de Cervantes educated?,"Yo, where did Juan de Cervantes go to school?",0.43240222334861755,1.4842857142857144,54.54545454545455,94.30000000000001
Where was Alvin Wiederspahn educated?,"So, like, where did Alvin Wiederspahn go to school and stuff?",0.1354881227016449,2.134285714285714,57.14285714285714,87.99727272727276
Where was Isaac Newton Lewis educated?,"So like, where did Isaac Newton go to school and stuff?",0.13025549054145813,2.134285714285714,57.69230769230769,95.68818181818183
Where was Alfred Stillé educated?,"So, like, where did Alfred Stillé go to school?",0.20558327436447144,1.968333333333333,54.166666666666664,103.70000000000002
Where was James L. Manley educated?,"So, like, where did James L. Manley go to school?",0.20375505089759827,1.687142857142857,57.69230769230769,100.24000000000002
Where was Gus Rosenberg educated?,"So, like, where did Gus Rosenberg go to school?",0.15979333221912384,1.968333333333333,54.166666666666664,94.30000000000001
Where was Jenny Allard educated?,"Hey, so where did Jenny Allard go to school?",0.6587415337562561,1.9200000000000002,54.54545454545455,94.30000000000001
Where was Greg Fischer educated?,"Hey, where did Greg Fischer go to school?",0.7980090975761414,2.0033333333333334,60.0,103.54
Where was Winston E. Arnow educated?,"Hey, where did Winston E. Arnow go to school?",0.8242555856704712,1.717142857142857,63.63636363636363,98.8675
Where was Arthur Fraser Walter educated?,"Hey, so like, where did Arthur Fraser Walter go to school?",0.14462526142597198,1.717142857142857,67.85714285714286,87.99727272727276
Where was Marshall Kirk McKusick educated?,"So, like, where did Marshall Kirk McKusick go to school?",0.20717556774616241,1.687142857142857,57.69230769230769,95.165
Where was Albert Gallatin Hawes educated?,"Yo, where did Albert Gallatin Hawes go to school?",0.3342392146587372,1.4842857142857144,63.63636363636363,75.50000000000003
Where was Allan Kuhn Grim educated?,"Hey, so like, where did Allan Kuhn Grim go to school?",0.15063828229904175,1.977142857142857,67.85714285714286,103.37909090909093
Where was Marvin Stamm educated?,"Yo, where did Marvin Stamm go to school?",0.30950331687927246,1.7316666666666667,60.0,103.54
Where was Sinta Tantra educated?,"Hey, where did Sinta Tantra go to school?",0.762079119682312,2.0033333333333334,60.0,92.965
Where was Janneke Louisa educated?,"Hey, so like, where did Janneke Louisa go to school?",0.1442212164402008,2.0033333333333334,65.38461538461539,95.165
Where was Brad St. Louis educated?,"Hey, so like, where did Brad St. Louis go to school?",0.1415325403213501,1.717142857142857,67.85714285714286,116.6525
Where was Karin Schaupp educated?,"Hey, where did Karin Schaupp go to school?",0.7928295731544495,2.0033333333333334,60.0,103.54
Where was George C. Adams educated?,"Hey, so like, where did George C. Adams go to school?",0.15053728222846985,1.717142857142857,67.85714285714286,108.96159090909092
Where was Henry Scadding educated?,"Hey, so like, where did Henry Scadding go to school?",0.1481417566537857,2.0033333333333334,65.38461538461539,95.165
Where was Sandra Chung educated?,"Hey, so like, where did Sandra Chung go to school?",0.14365333318710327,2.0033333333333334,65.38461538461539,103.625
"Where was Joseph Chappell Hutcheson, Jr. educated?","So, like, where did Joseph Chappell Hutcheson, Jr. even go to school?",0.22695116698741913,1.622222222222222,56.25,80.89500000000001
Where was Elis Strömgren educated?,"So, like, where did Elis Strömgren go to school and stuff?",0.13895663619041443,2.134285714285714,57.14285714285714,103.37909090909093
Where was Steven Levitt educated?,"Yo, where’d Steven Levitt go to school?",0.12188467383384705,1.1342857142857141,63.63636363636363,92.965
"Where was Patrick Balfour, 3rd Baron Kinross educated?","So, like, where did Patrick Balfour, 3rd Baron Kinross, go to school?",0.3522372543811798,1.99375,58.82352941176471,81.85500000000002
Where was Jesús Rosas Marcano educated?,"Hey, where did Jesús Rosas Marcano go to school?",0.7963852882385254,1.717142857142857,63.63636363636363,84.90000000000003
Where was Joel Puckett educated?,"Hey, so where did that dude Joel Puckett go to school?",0.1616685688495636,2.1712499999999997,61.53846153846154,103.37909090909093
Where was Jenny Boully educated?,"Hey, where did Jenny Boully go to school?",0.7921060919761658,2.0033333333333334,60.0,92.965
Where was Harold Sergent educated?,"Hey, so like, where did Harold Sergent go to school?",0.14718754589557648,2.0033333333333334,65.38461538461539,95.165
