,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
161,What is Johnson's occupation?,In what professional capacity does the individual known as Johnson engage in vocational activities?,0.9966758489608764,1.9355555555555557,76.66666666666667,5.296428571428578,161
162,What is Samuel Wells Williams's occupation?,What constitutes the professional engagement or vocational pursuits of the individual known as Samuel Wells Williams?,0.9967293739318848,1.276,76.47058823529412,10.820000000000022,162
163,What is Walter Köbel's occupation?,"In what professional capacity does Walter Köbel engage, and what delineations characterize his vocational undertakings?",0.9964465498924256,1.407,61.76470588235294,-5.789999999999992,163
164,What is Debbie Johnson's occupation?,In what professional capacity does the individual known as Debbie Johnson engage in her vocational endeavors?,0.99674254655838,1.7420000000000002,73.52941176470588,21.39500000000001,164
165,What is John Scurti's occupation?,In what professional domain or vocational capacity does one ascertain the engagement of the individual known as John Scurti?,0.9969475865364076,2.462727272727273,72.5,18.350000000000023,165
166,What is John Barnes's occupation?,In what capacity does the individual known as John Barnes engage in vocational endeavors?,0.996870219707489,2.0844444444444443,76.66666666666666,29.467857142857156,166
167,What is Kekko Fornarelli's occupation?,What constitutes the professional engagement or vocational designation of the individual known as Kekko Fornarelli?,0.9961960315704346,1.6233333333333333,75.0,-17.069999999999993,167
168,What is T Power's occupation?,In what professional capacity does the individual known as T Power engage in their vocational pursuits?,0.996824026107788,1.9459999999999995,73.52941176470588,26.682500000000005,168
169,What is Adil Shamoo's occupation?,In what specific professional capacity or vocational undertaking does one find Adil Shamoo engaged?,0.9968121647834778,1.94,63.333333333333336,-0.7464285714285381,169
170,What is Patrick Mulvany's occupation?,In what professional capacity does the individual known as Patrick Mulvany engage in occupational endeavors?,0.9965059757232666,1.6969999999999998,78.125,-0.1499999999999772,170
171,What is Graham Collier's occupation?,In what professional capacity does the individual known as Graham Collier engage within the occupational landscape?,0.996831238269806,2.131,79.41176470588236,10.820000000000022,171
172,What is Arcangelo Ghisleri's occupation?,What particular vocational engagement does one ascribe to the individual known as Arcangelo Ghisleri?,0.9810866713523864,1.9477777777777776,70.0,-0.7464285714285381,172
173,What is Carlos María Ramírez's occupation?,What particular vocational engagement delineates the professional identity of the individual known as Carlos María Ramírez?,0.9921632409095764,1.5445454545454549,79.41176470588235,-20.905,173
174,What is Tina Sloan's occupation?,In what capacity does the individual known as Tina Sloan engage in vocational endeavors?,0.9967547059059144,1.6977777777777776,76.66666666666666,29.467857142857156,174
175,What is Andrew Trischitta's occupation?,In what capacity or professional role does the individual identified as Andrew Trischitta engage within the spectrum of occupational endeavors?,0.9965561628341676,1.6916666666666669,80.95238095238095,0.4150000000000204,175
176,What is Gerard Kennedy's occupation?,In what professional capacity does Gerard Kennedy engage?,0.9966386556625366,1.5916666666666668,72.22222222222223,8.365000000000009,176
177,What is Giora Godik's occupation?,In what professional capacity does Giora Godik engage in his vocational pursuits?,0.9961044788360596,1.50875,73.07692307692308,18.405,177
178,What is Lillian Lawrence's occupation?,"In what professional capacity does the individual known as Lillian Lawrence engage, and what specific vocational activities or roles are attributed to her?",0.9964945912361144,1.5400000000000005,62.0,10.611739130434785,178
179,What is Philip Rosenberg's occupation?,In what professional capacity does one Philip Rosenberg engage in vocational activities?,0.9948440790176392,1.50875,76.92307692307693,-2.7450000000000045,179
180,What is Sudarshan Faakir's occupation?,In what capacity does the individual known as Sudarshan Faakir engage in professional endeavors?,0.9967993497848512,1.6555555555555554,76.66666666666666,17.382142857142867,180
181,What is Shonali Bose's occupation?,In what professional capacity or vocational engagement does one find Shonali Bose currently immersed?,0.9966669678688048,1.752,56.666666666666664,-0.7464285714285381,181
182,What is Bruce Cockburn's occupation?,In what capacity or professional domain does the individual known as Bruce Cockburn engage in activities pertaining to his vocational pursuits?,0.9966254234313964,1.716923076923077,70.45454545454545,16.32000000000002,182
183,What is Archibald Thomas Pechey's occupation?,In what professional capacity does one Archibald Thomas Pechey engage in vocational endeavors?,0.9966048002243042,1.3411111111111111,78.57142857142857,4.916923076923098,183
184,What is Thomas Challis's occupation?,In what capacity does the individual known as Thomas Challis engage within the professional realm?,0.9967622756958008,1.9844444444444445,78.125,33.690000000000026,184
185,What is Mariana Vicente's occupation?,In what capacity does Mariana Vicente engage in professional endeavors?,0.9968486428260804,1.3642857142857143,77.27272727272728,10.564999999999998,185
186,What is Huntington Wilson's occupation?,"In what professional capacity does Huntington Wilson engage, and what specific vocational endeavors characterize his occupational pursuits?",0.9963653087615968,1.5266666666666666,65.78947368421052,-19.43176470588233,186
187,What is Gaziza Zhubanova's occupation?,"In what professional capacity does Gaziza Zhubanova engage, and what specific vocational endeavors delineate her occupational identity?",0.996704876422882,1.67,65.78947368421052,-34.36117647058819,187
188,What is Ek Yi Oun's occupation?,What specific vocational engagement or professional designation is associated with the individual known as Ek Yi Oun?,0.9963819980621338,1.7083333333333333,72.22222222222223,5.450588235294163,188
189,What is Benjamin Mount's occupation?,In what capacity or professional domain does the individual known as Benjamin Mount engage in occupational endeavors?,0.996443808078766,2.2154545454545453,77.77777777777777,10.42705882352942,189
190,What is Ivan Mládek's occupation?,What professional endeavors and vocational pursuits characterize the occupational identity of the individual known as Ivan Mládek?,0.9747445583343506,1.4618181818181817,77.77777777777777,-9.478823529411756,190
191,What is Bala's occupation?,Inquiring about the vocational engagement or professional pursuits associated with the individual known as Bala.,0.9961432814598083,1.86,75.0,-5.789999999999992,191
192,What is Steve Tom's occupation?,"In what professional capacity does the individual known as Steve Tom engage, and what specific vocational responsibilities pertain to his occupational role?",0.9966728687286376,2.1028571428571428,66.66666666666667,3.768636363636375,192
193,What is Ilja Rosendahl's occupation?,In what professional capacity does Ilja Rosendahl engage in his vocational undertakings?,0.990532159805298,1.50875,73.07692307692308,-2.7450000000000045,193
194,What is Ron Nyswaner's occupation?,In what capacity or professional role does Ron Nyswaner engage within the broader spectrum of occupational endeavors?,0.9961482286453248,1.5254545454545456,83.33333333333334,15.403529411764737,194
195,What is Thanasis Pafilis's occupation?,What constitutes the professional engagement or vocational identity of the individual known as Thanasis Pafilis?,0.9966807961463928,1.64,75.0,-17.069999999999993,195
196,What is Nicholas Sanduleak's occupation?,In what capacity does Nicholas Sanduleak engage in professional endeavors?,0.9969333410263062,1.3642857142857143,77.27272727272728,2.105000000000018,196
197,What is Christopher Butson's occupation?,In what vocational capacity does one ascertain the professional endeavors of an individual by the name of Christopher Butson?,0.996886670589447,1.913,80.0,18.350000000000023,197
198,What is Otto Frankel's occupation?,"In what professional capacity does Otto Frankel engage, and what vocational pursuits delineate his occupational identity?",0.996392786502838,1.6236363636363635,63.888888888888886,-10.329999999999984,198
199,What is Hate Man's occupation?,"In what capacity does the individual colloquially referred to as ""Hate Man"" engage in occupational endeavors?",0.9969708919525146,2.153,68.42105263157895,10.820000000000022,199
200,What is Rich Brightman's occupation?,In what professional capacity or vocational engagement does Rich Brightman currently partake?,0.9970148801803588,2.207777777777778,61.53846153846153,-2.7450000000000045,200
201,What is Mr. Porter's occupation?,In what vocational capacity does Mr. Porter engage in his professional endeavors?,0.9968505501747132,2.0275000000000003,65.38461538461539,24.495000000000005,201
202,What is Felix Walker's occupation?,What vocational engagement or professional designation is attributed to the individual known as Felix Walker?,0.9944422841072084,2.062,65.625,-5.789999999999992,202
203,What is Javad Maroufi's occupation?,In what capacity does Javad Maroufi engage in professional pursuits?,0.9969050288200378,1.3642857142857143,77.27272727272728,19.02500000000001,203
