Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,possible_answers
Where was Claude Clegg educated?,"So, like, where did Claude Clegg go to school?",0.190950334072113,1.968333333333333,54.166666666666664,113.10000000000002,['University of Michigan']
Where was John Mills educated?,"Yo, where did John Mills go to school, like, what’s his education story?",0.0806046724319458,2.01,52.63157894736842,83.85357142857143,['Merton College']
Where was P. F. Kluge educated?,"Hey, so like, where did P. F. Kluge go to school, ya know?",0.0346125103533268,1.522222222222222,64.70588235294117,117.83666666666667,['Kenyon College']
Where was Paul Connett educated?,"Hey, so like, where did Paul Connett go to school?",0.1406950801610946,2.0033333333333334,65.38461538461539,103.625,['Dartmouth College']
Where was Chester D. Hubbard educated?,"Hey, so like, where did Chester D. Hubbard go to school?",0.1379234492778778,1.717142857142857,67.85714285714286,101.2706818181818,['Wesleyan University']
Where was Beryl D. Roberts educated?,"Hey, so like, where did Beryl D. Roberts go to school?",0.1446336507797241,1.717142857142857,67.85714285714286,101.2706818181818,['Florida State University']
Where was Michel Boudart educated?,"Hey, so like, where did Michel Boudart go to school?",0.1579838991165161,2.0033333333333334,65.38461538461539,95.165,['Princeton University']
Where was Robert Buchan educated?,"So, like, where did Robert Buchan go to school?",0.1925361007452011,1.968333333333333,54.166666666666664,94.3,['Heriot-Watt University']
Where was Michael Farrell educated?,"So, like, where did Michael Farrell go to school?",0.1743248403072357,1.968333333333333,54.166666666666664,94.3,['University of Strathclyde']
Where was John Vallely educated?,"So, like, where did John Vallely go to school?",0.1857018023729324,2.5483333333333333,54.166666666666664,94.3,['Corona del Mar High School']
Where was Alexander Gerst educated?,"Hey, so like, where did that dude Alexander Gerst go to school and stuff?",0.0912838503718376,2.385,70.58823529411765,89.89642857142859,['Victoria University of Wellington']
Where was Aslan Gahramanly educated?,"Yo, where did Aslan Gahramanly go to school?",0.2699836194515228,1.731666666666667,60.0,71.81500000000001,['Baku State University']
Where was Thomas J. Van Alstyne educated?,"Hey, so like, where did Thomas J. Van Alstyne go to school?",0.162999615073204,2.0925,68.75,102.045,['Hamilton College']
Where was Jane Nelsen educated?,"So, like, where did Jane Nelsen go to school?",0.1814026981592178,1.968333333333333,54.166666666666664,103.70000000000002,['Brigham Young University']
Where was Abdel Moneim El Shahat educated?,"So, like, where did Abdel Moneim El Shahat go to school?",0.2121043801307678,1.687142857142857,60.714285714285715,87.99727272727276,['Alexandria University']
Where was Stanisław Głąbiński educated?,"So, like, where did Stanisław Głąbiński go to school?",0.1997870653867721,1.968333333333333,54.166666666666664,84.90000000000003,['Lviv University']
Where was Spencer Finch educated?,"So, like, where did Spencer Finch go to school or whatever?",0.1450355947017669,2.685,53.57142857142857,87.99727272727276,['Hamilton College']
Where was Myron Gordon educated?,"Yo, where did Myron Gordon go to school?",0.3462664783000946,1.731666666666667,60.0,92.965,['Cornell University']
Where was Richard Minshull educated?,"Hey, so like, where did Richard Minshull go to school, ya know?",0.0311715099960565,1.7125,62.5,95.955,['Sidney Sussex College']
Where was Michael O'Regan educated?,"Hey, so where did Michael O'Regan go to school, like, what’s his education story?",0.1523794084787368,1.7881818181818183,50.0,74.27000000000001,['University of Cambridge']
Where was William Emery educated?,"Hey, so like, where did William Emery go to school?",0.1652385890483856,2.0033333333333334,65.38461538461539,86.70500000000001,['Corpus Christi College']
Where was Paul Herget educated?,"Yo, where did Paul Herget go to school?",0.293954461812973,1.731666666666667,60.0,103.54,['University of Cincinnati']
Where was Juan de Cervantes educated?,"Yo, where did Juan de Cervantes go to school?",0.4324022233486175,1.4842857142857144,54.54545454545455,94.3,['University of Salamanca']
Where was Alvin Wiederspahn educated?,"So, like, where did Alvin Wiederspahn go to school and stuff?",0.1354881227016449,2.134285714285714,57.14285714285714,87.99727272727276,['University of Wyoming']
Where was Isaac Newton Lewis educated?,"So like, where did Isaac Newton go to school and stuff?",0.1302554905414581,2.134285714285714,57.69230769230769,95.68818181818185,['United States Military Academy']
Where was Alfred Stillé educated?,"So, like, where did Alfred Stillé go to school?",0.2055832743644714,1.968333333333333,54.166666666666664,103.70000000000002,['University of Pennsylvania']
Where was James L. Manley educated?,"So, like, where did James L. Manley go to school?",0.2037550508975982,1.687142857142857,57.69230769230769,100.24000000000002,['Columbia University']
Where was Gus Rosenberg educated?,"So, like, where did Gus Rosenberg go to school?",0.1597933322191238,1.968333333333333,54.166666666666664,94.3,['Pennsylvania State University']
Where was Arthur Fraser Walter educated?,"Hey, so like, where did Arthur Fraser Walter go to school?",0.1446252614259719,1.717142857142857,67.85714285714286,87.99727272727276,['Eton College']
Where was Marshall Kirk McKusick educated?,"So, like, where did Marshall Kirk McKusick go to school?",0.2071755677461624,1.687142857142857,57.69230769230769,95.165,['Cornell University']
Where was Albert Gallatin Hawes educated?,"Yo, where did Albert Gallatin Hawes go to school?",0.3342392146587372,1.4842857142857144,63.63636363636363,75.50000000000003,['Transylvania University']
Where was Allan Kuhn Grim educated?,"Hey, so like, where did Allan Kuhn Grim go to school?",0.1506382822990417,1.977142857142857,67.85714285714286,103.37909090909092,['Harvard Law School']
Where was Marvin Stamm educated?,"Yo, where did Marvin Stamm go to school?",0.3095033168792724,1.731666666666667,60.0,103.54,['University of North Texas']
Where was Janneke Louisa educated?,"Hey, so like, where did Janneke Louisa go to school?",0.1442212164402008,2.0033333333333334,65.38461538461539,95.165,['University of Groningen']
Where was Brad St. Louis educated?,"Hey, so like, where did Brad St. Louis go to school?",0.1415325403213501,1.717142857142857,67.85714285714286,116.6525,['Missouri State University']
Where was George C. Adams educated?,"Hey, so like, where did George C. Adams go to school?",0.1505372822284698,1.717142857142857,67.85714285714286,108.96159090909092,['Harvard University']
Where was Henry Scadding educated?,"Hey, so like, where did Henry Scadding go to school?",0.1481417566537857,2.0033333333333334,65.38461538461539,95.165,['Upper Canada College']
Where was Sandra Chung educated?,"Hey, so like, where did Sandra Chung go to school?",0.1436533331871032,2.0033333333333334,65.38461538461539,103.625,['Harvard University']
"Where was Joseph Chappell Hutcheson, Jr. educated?","So, like, where did Joseph Chappell Hutcheson, Jr. even go to school?",0.2269511669874191,1.622222222222222,56.25,80.89500000000001,['University of Texas at Austin']
Where was Elis Strömgren educated?,"So, like, where did Elis Strömgren go to school and stuff?",0.1389566361904144,2.134285714285714,57.14285714285714,103.37909090909092,['Lund University']
Where was Steven Levitt educated?,"Yo, where’d Steven Levitt go to school?",0.121884673833847,1.134285714285714,63.63636363636363,92.965,['Harvard University']
"Where was Patrick Balfour, 3rd Baron Kinross educated?","So, like, where did Patrick Balfour, 3rd Baron Kinross, go to school?",0.3522372543811798,1.99375,58.82352941176471,81.85500000000002,['Winchester College']
Where was Joel Puckett educated?,"Hey, so where did that dude Joel Puckett go to school?",0.1616685688495636,2.1712499999999997,61.53846153846154,103.37909090909092,['University of Michigan']
Where was Harold Sergent educated?,"Hey, so like, where did Harold Sergent go to school?",0.1471875458955764,2.0033333333333334,65.38461538461539,95.165,['Paul G. Blazer High School']
Where was Beatriz Paredes Rangel educated?,"Yo, where did Beatriz Paredes Rangel go to school?",0.3825172483921051,1.4842857142857144,63.63636363636363,75.50000000000003,['National Autonomous University of Mexico']
Where was Joseph Hudnut educated?,"Yo, where did Joseph Hudnut go to school?",0.2802580893039703,1.731666666666667,60.0,92.965,['Harvard University']
Where was Mike Larrabee educated?,"Yo, where did Mike Larrabee go to school?",0.322933942079544,2.5066666666666664,60.0,103.54,['University of Southern California']
Where was Francis Brown educated?,"Yo, where did Francis Brown go to school?",0.2980358004570007,2.4783333333333335,60.0,103.54,['Dartmouth College']
Where was John J. Collins educated?,"So, like, where did John J. Collins go to school?",0.1778563857078552,2.184285714285714,57.69230769230769,108.70000000000002,['Harvard University']
Where was Varlam Gelovani educated?,"Hey, so like, where did Varlam Gelovani go to school?",0.1577440500259399,2.0033333333333334,65.38461538461539,78.24500000000002,['Saint Petersburg State University']
Where was Józef Kostrzewski educated?,"Hey, where did that dude Józef Kostrzewski go to school?",0.1754908114671707,2.2785714285714285,66.66666666666667,95.165,['Jagiellonian University']
Where was José Wendell Capili educated?,"So, like, where did José Wendell Capili go to school?",0.2056307643651962,1.687142857142857,57.69230769230769,86.70500000000001,['Australian National University']
Where was Eunice Norton educated?,"So, like, where did Eunice Norton go to school?",0.1987176984548568,1.968333333333333,54.166666666666664,94.3,['University of Minnesota']
"Where was Ronald Nall-Cain, 2nd Baron Brocket educated?","So, like, where did Ronald Nall-Cain, that 2nd Baron Brocket dude, go to school?",0.1208225190639495,2.2088888888888887,63.1578947368421,90.09000000000002,['Eton College']
Where was Allen Bourbeau educated?,"Hey, so like, where did Allen Bourbeau go to school?",0.1455582976341247,2.0033333333333334,65.38461538461539,95.165,['Harvard University']
Where was Helen Upperton educated?,"Hey, so like, where did Helen Upperton go to school?",0.1435043513774871,2.0033333333333334,65.38461538461539,86.70500000000001,['University of Texas at Austin']
Where was John Leighton Stewart educated?,"Yo, where did John Leighton Stewart go to school?",0.3709465563297272,1.9814285714285715,63.63636363636363,94.3,['Washington & Jefferson College']
Where was John W. Mayhew educated?,"So, like, where did John W. Mayhew go to school?",0.1927851438522339,2.184285714285714,57.69230769230769,108.70000000000002,['Brown University']
Where was Alison Davis-Blake educated?,"Hey, so like, where did Alison Davis-Blake go to school?",0.1535746753215789,2.0033333333333334,65.38461538461539,87.99727272727276,['Brigham Young University']
Where was Alexander Monteith Currie educated?,"So, like, where did Alexander Monteith Currie go to school?",0.232771947979927,1.687142857142857,57.69230769230769,78.24500000000002,['Bangor University']
Where was Jonas Staugaitis educated?,"Hey, so like, where did Jonas Staugaitis go to school?",0.160539373755455,2.0033333333333334,65.38461538461539,86.70500000000001,['University of Warsaw']
Where was Clinton D. Boyd educated?,"So like, where did Clinton D. Boyd go to school?",0.1569732874631881,1.687142857142857,58.33333333333333,108.70000000000002,['University of Michigan']
Where was Sydney Johnson educated?,"Hey, so like, where did Sydney Johnson go to school?",0.1474229842424392,2.0033333333333334,65.38461538461539,95.165,['Princeton University']
Where was Blake Brockermeyer educated?,"So, like, where did Blake Brockermeyer go to school?",0.1905633062124252,1.968333333333333,54.166666666666664,94.3,['Arlington Heights High School']
Where was Donald MacDougall educated?,"Hey, where'd Donald MacDougall go to school, like where'd he get his education and stuff?",0.0733296051621437,2.25125,52.5,75.12117647058825,['Shrewsbury School']
Where was James Madison Porter III educated?,"So, like, where did James Madison Porter III go to school?",0.1994572579860687,1.995,60.714285714285715,80.30636363636367,['Lafayette College']
Where was Betzy Bromberg educated?,"Hey, so like, where did Betzy Bromberg go to school?",0.1269504725933075,2.0033333333333334,65.38461538461539,95.165,['California Institute of the Arts']
Where was Philip J. Hanlon educated?,"Hey, where did that dude Philip J. Hanlon go to school?",0.1847256422042846,1.99375,69.23076923076923,101.2706818181818,['Dartmouth College']
